id,vendor_id,name,official_name,address,phone,post_code,h_class,avg_waiting_time,avg_rating,created_at,updated_at,latitude,longitude,city,parent_id,website,district,gbi_id,ownership
600,H00130178,923,嘉定工业区社区卫生服务中心分中心,嘉朱公路1650号,021 59543741,201800,一级甲等,,0,2013-11-30 03:03:17 +0800,2015-02-17 17:39:21 +0800,31.40811,121.196192,上海市,599,,嘉定区,,
601,H00130248,,上海长安妇科医院,惠南镇南团公路8号,58026999,201302,未评定,,0,2013-11-30 03:03:17 +0800,2015-02-17 17:39:24 +0800,31.0408752,121.7636406,上海市,,,浦东新区,,
602,H00130306,,上海长宁区西郊骨科医院,剑河路595号,021 52201570,200335,未评定,13,4.67,2013-11-30 03:03:17 +0800,2015-02-17 17:39:24 +0800,31.207684,121.368684,上海市,,,长宁区,,
603,H00130337,,上海长江医院,周家嘴路515号,51606666,200083,未评定,22,4.96,2013-11-30 03:03:18 +0800,2015-02-17 17:39:24 +0800,31.25597,121.498309,上海市,,,虹口区,,
604,H00130338,,上海市崇明县长兴岛社区卫生服务中心,凤南路59号,66700001,201500,一级甲等,120,3.33,2013-11-30 03:03:18 +0800,2015-02-17 17:39:21 +0800,31.3847006,121.6887781,上海市,,,崇明县,,
605,H00130474,,上海华肤医院,广粤路95号,65922299,200080,未评定,,0,2013-11-30 03:03:18 +0800,2015-02-17 17:39:24 +0800,31.282442,121.465274,上海市,,,虹口区,,
606,H00130475,,上海沪申五官科医院,石龙路269号,54305338,200030,未评定,16,4.67,2013-11-30 03:03:19 +0800,2015-02-17 17:39:24 +0800,31.156812,121.442609,上海市,,,徐汇区,,
607,H00130482,,上海沪西医院,真新街道曹安公路1583号,69196666,201800,私立,60,3.57,2013-11-30 03:03:19 +0800,2015-02-17 17:39:24 +0800,31.256078,121.356838,上海市,,,嘉定区,,
608,H00130495,,上海国正医院,惠南镇人民西路99号,021 58009999,201311,二级甲等,,0,2013-11-30 03:03:19 +0800,2015-02-17 17:39:14 +0800,31.04848,121.752321,上海市,,,浦东新区,,
609,H00130506,,上海花园妇科医院,川沙路4088号,58385678,200122,私立,,0,2013-11-30 03:03:20 +0800,2015-02-17 17:39:24 +0800,31.2083319,121.6926925,上海市,,,浦东新区,,
610,H00130528,,上海华裕医院,九亭镇九新公路528号(连富路路口),57625959,201600,一级未评,,0,2013-11-30 03:03:20 +0800,2015-02-17 17:39:21 +0800,31.1181699,121.3210825,上海市,,,松江区,,
611,H00130550,,上海惠爱医院,环城南路1028号,021 57198999,201400,私立,,0,2013-11-30 03:03:20 +0800,2015-02-17 17:39:24 +0800,30.902949,121.4517144,上海市,,,奉贤区,,
612,H00130557,,上海健桥医院,平型关路453号,56659999,200071,私立,,0,2013-11-30 03:03:21 +0800,2015-02-17 17:39:24 +0800,31.272771,121.462324,上海市,,,闸北区,,
613,H00130558,,上海江城男子医院,黄兴路286号,65191999,200090,私立,,0,2013-11-30 03:03:21 +0800,2015-02-17 17:39:24 +0800,31.2837378,121.523119,上海市,,,杨浦区,,
614,H00130596,,上海九龙男子医院,中山西路333号,021 52733999,200051,私立,15,4.43,2013-11-30 03:03:21 +0800,2015-02-17 17:39:24 +0800,31.1967162,121.4158204,上海市,,,长宁区,,
615,H00130603,234,上海天坛普华医院,红宝石路388号,021 51551858,200042,私立,,0,2013-11-30 03:03:22 +0800,2015-02-17 17:39:25 +0800,31.197358,121.400861,上海市,,,长宁区,,
616,H00130634,,上海康沈医院,周浦镇康沈路1626号(小上海步行街对面),58115599,200122,私立,,0,2013-11-30 03:03:22 +0800,2015-02-17 17:39:25 +0800,31.116625,121.5763824,上海市,,,浦东新区,,
617,H00130684,,南汇彭镇镇卫生院,彭镇镇马五公路525号,58240562,201302,一级未评,,0,2013-11-30 03:03:22 +0800,2015-02-17 17:39:21 +0800,30.9049593,121.797043,上海市,,,浦东新区,,
618,H00130728,,崇明港沿镇社区卫生服务中心,港沿镇港沿公路1151号,59463943,201500,一级甲等,5,4.67,2013-11-30 03:03:23 +0800,2015-02-17 17:39:21 +0800,31.587807,121.6555809,上海市,,,崇明县,,
619,H00130730,,61195部队上海虹桥干休所卫生所,虹桥路2293弄11号3楼301室,021 62688614,200336,未评定,15,4.67,2013-11-30 03:03:23 +0800,2015-02-17 17:39:25 +0800,31.1905648,121.3721215,上海市,,,长宁区,,
620,H00130732,,金山新农镇卫生院,朱泾镇新农康健路46号,57346611,200540,一级甲等,,0,2013-11-30 03:03:24 +0800,2015-02-17 17:39:21 +0800,30.894311,121.205935,上海市,,,金山区,,
621,G92063620,,崇明县绿华镇社区卫生服务中心,绿华镇东福路502号,021 59351220,201500,一级未评,16,4.46,2013-11-30 03:03:24 +0800,2015-03-05 16:01:33 +0800,31.762452,121.220535,上海市,,,崇明县,92063620,0
622,H00130839,624,高行镇社区服务卫生中心华高卫生服务站,金高路180号,021 38980036,200126,一级甲等,,0,2013-11-30 03:03:24 +0800,2015-02-17 17:39:21 +0800,31.295244,121.607416,上海市,624,,浦东新区,,
623,H00131010,624,高行镇社区服务卫生中心高南分部,金高路180号,021 58678250,200126,一级甲等,,0,2013-11-30 03:03:25 +0800,2015-02-17 17:39:21 +0800,31.295244,121.607416,上海市,624,,浦东新区,,
624,G92062288,,上海市浦东新区高行社区卫生服务中心,金高路180号,58651157,310115,一级未评,,0,2013-11-30 03:03:25 +0800,2015-03-05 16:01:26 +0800,31.295244,121.607416,上海市,,,浦东新区,92062288,0
625,H00130894,,中国科技集团公司第八研究院研究所卫生所,贵德路76号,39842614,201600,未评定,,0,2013-11-30 03:03:25 +0800,2015-02-17 17:39:25 +0800,30.969043,121.214661,上海市,,,松江区,,
626,H00130903,,金山区吕巷镇干巷社区卫生服务中心,兴塔镇塌石桥路95号,57201185,201500,一级甲等,,0,2013-11-30 03:03:26 +0800,2015-02-17 17:39:21 +0800,30.866757,121.084532,上海市,,,金山区,,
627,H00130913,,金山区枫泾镇社区卫生服务中心,兴塔镇兴新路838号,021 57362240,200540,一级甲等,5,5,2013-11-30 03:03:26 +0800,2015-02-17 17:39:21 +0800,30.8668582,121.0810227,上海市,,,金山区,,
628,H00130963,,崇明县东平镇社区卫生服务中心,东平镇,59666312,201500,一级甲等,5,5,2013-11-30 03:03:26 +0800,2015-02-17 17:39:21 +0800,31.6680884,121.5400244,上海市,,,崇明县,,
629,H00131016,,嘉定区江桥镇社区卫生服务中心封浜分部,翔封路145号,59131711,201800,一级甲等,,0,2013-11-30 03:03:27 +0800,2015-02-17 17:39:21 +0800,31.271631,121.294856,上海市,,,嘉定区,,
630,H00131043,,奉贤区光明社区卫生服务中心,优化路108号,57471250,201400,一级甲等,,0,2013-11-30 03:03:27 +0800,2015-02-17 17:39:21 +0800,30.904256,121.511133,上海市,,,奉贤区,,
631,G91345396,,崇明县建设镇社区卫生服务中心,建设镇白钥村1269号,39628024,201500,一级未评,,0,2013-11-30 03:03:27 +0800,2015-03-05 16:01:33 +0800,31.656124,121.462454,上海市,,,崇明县,91345396,0
632,H00131161,,崇明三星镇社区卫生服务中心,三星镇宏海公路4235号,39600027,201500,一级甲等,5,4.64,2013-11-30 03:03:28 +0800,2015-02-17 17:39:21 +0800,31.7817572,121.2525746,上海市,,,崇明县,,
633,H00131194,907,宝山罗南社区卫生服务中心,东太路355号,56011252,200431,一级甲等,,0,2013-11-30 03:03:28 +0800,2015-02-17 17:39:21 +0800,31.3845209,121.361263,上海市,,,宝山区,,
634,H00141096,,上海市浦东新区眼病牙病防治所,文化路222号,021 58016019,201399,二级未评,,0,2013-11-30 03:03:28 +0800,2015-02-17 17:39:14 +0800,31.0510298,121.7490373,上海市,,,浦东新区,,
635,H00142885,,上海城市医院,曹安路1352号,021 51092999,200060,未评定,23,5,2013-11-30 03:03:29 +0800,2015-02-17 17:39:25 +0800,31.250033,121.377459,上海市,,,普陀区,,
638,H00145372,,上海申康医院发展中心,康定路2-6号,,200001,未评定,,0,2013-11-30 03:03:30 +0800,2015-02-17 17:39:25 +0800,31.230416,121.473701,上海市,,,静安区,,
639,H00151234,,上海宝山区宝康红十字会护理院,永清路106号,,200431,未评定,10,4.67,2013-11-30 03:03:30 +0800,2015-02-17 17:39:25 +0800,31.3841464,121.4991772,上海市,,,宝山区,,
640,H00151269,842,上海闵行区新虹社区卫生服务中心,申滨路618号,021 54339992,200241,一级甲等,,0,2013-11-30 03:03:31 +0800,2015-02-17 17:39:21 +0800,31.204594,121.308893,上海市,,,闵行区,,
641,H00151344,,上海市嘉定区江桥社区卫生服务中心,虞姬墩路48号,69929900,201802,未评定,45,3.57,2013-11-30 03:03:31 +0800,2015-02-17 17:39:25 +0800,31.230416,121.473701,上海市,,,嘉定区,,
642,G92062228,,上海市浦东新区江镇社区卫生服务中心,东亭路762号,021 50966867,200120,一级未评,,0,2013-11-30 03:03:31 +0800,2015-03-05 16:01:26 +0800,31.1723314,121.7530383,上海市,,,浦东新区,92062228,0
643,H00151356,920,上海市松江区泗泾镇社区卫生服务中心,江川北路108号,021 67619320,201600,未评定,,0,2013-11-30 03:03:31 +0800,2015-02-17 17:39:25 +0800,31.000918,121.427871,上海市,,,松江区,,
644,H00154423,,上海爱康国宾名门门诊部,浦东大道2554号1号楼3楼,021 58717750,200120,私立,,0,2013-11-30 03:03:32 +0800,2015-02-17 17:39:25 +0800,31.259375,121.562403,上海市,,,浦东新区,,
645,H00155344,,上海汇星金浦门诊部,世纪大道88号金茂大厦群房,6445 5999,200120,私立,,0,2013-11-30 03:03:32 +0800,2015-02-17 17:39:25 +0800,31.235249,121.505591,上海市,,,浦东新区,,
646,H00159398,枫泾中西医结合医院(与384合并),,枫泾镇白牛路219号,021 57351423,201501,二级乙等,8,4.24,2013-11-30 03:03:32 +0800,2015-02-16 16:19:04 +0800,30.891901,121.022487,上海市,,,金山区,,
647,H00179637,,上海臻景门诊部,兴国路78号5号别墅534室,021 62100060,200042,私立,,0,2013-11-30 03:03:33 +0800,2015-02-17 17:39:25 +0800,31.206284,121.436503,上海市,,,长宁区,,
648,H00179646,,景康体检中心,打浦路398弄4号,021 63047175,200020,私立,5,0,2013-11-30 03:03:33 +0800,2015-02-17 17:39:25 +0800,31.1979879,121.4723833,上海市,,,卢湾区,,
649,H00179648,莱佛士上海医疗中心,莱佛士上海医疗中心 (瑞和门诊部),虹梅路1801凯科国际大厦,021 61972300,200030,私立,,0,2013-11-30 03:03:33 +0800,2015-03-30 11:17:13 +0800,31.168459,121.3986827,上海市,,,徐汇区,,
650,H00179649,,美国医疗中心AMC,田林路888弄1号东侧,021 648573333,200030,私立,15,4.09,2013-11-30 03:03:34 +0800,2015-02-17 17:39:25 +0800,31.16433,121.391034,上海市,,,徐汇区,,
651,H00179667,,上海快验保门诊部,浦东南路256号华夏银行大厦1楼102座,021 63728200,200120,私立,60,4,2013-11-30 03:03:34 +0800,2015-02-17 17:39:25 +0800,31.239702,121.508719,上海市,,,浦东新区,,
652,H00179668,,上海美兆健康体检中心,延安西路2558号B栋6楼毗邻古北家乐福,021 52569798,200042,私立,,0,2013-11-30 03:03:35 +0800,2015-02-17 17:39:25 +0800,31.2014966,121.4023337,上海市,,,长宁区,,
653,H00179674,》748,华东医院特需部,延安西路221号,62483180,200050,私立,10,4,2013-11-30 03:03:35 +0800,2015-02-17 17:39:25 +0800,31.2014966,121.4023337,上海市,,,长宁区,,
654,H00179676,,上海圣恩儿科门诊,永嘉路718弄1号(近衡山路,021 34691700,200030,私立,17,4.5,2013-11-30 03:03:35 +0800,2015-02-17 17:39:25 +0800,31.2040168,121.4471071,上海市,,,徐汇区,,
655,H00179677,,上海瑞慈门诊部,陆家嘴华夏银行3楼,4007796735,200120,私立,45,3.93,2013-11-30 03:03:36 +0800,2015-02-17 17:39:25 +0800,31.2367,121.501,上海市,,,浦东新区,,
656,H00179679,,上海圣欣门诊部,长柳路58号,021 68680119,200120,私立,,0,2013-11-30 03:03:36 +0800,2015-02-17 17:39:25 +0800,31.2250018,121.5522621,上海市,,,浦东新区,,
657,H00179681,,上海健维医疗,西藏南路770号,021 63460198,200001,私立,20,4.71,2013-11-30 03:03:36 +0800,2015-02-17 17:39:25 +0800,31.214606,121.485203,上海市,,,黄浦区,,
658,H00179682,,上海德西门诊部,延安西路2558号B栋5楼,400 821 0277,200050,私立,,0,2013-11-30 03:03:37 +0800,2015-02-17 17:39:25 +0800,31.2014966,121.4023337,上海市,,,长宁区,,
659,H00179683,648,上海景康门诊部,打浦路398弄4号,021 53029922,200020,私立,,0,2013-11-30 03:03:37 +0800,2015-02-17 17:39:25 +0800,31.1979879,121.4723833,上海市,,,卢湾区,,
660,H00179685,上海东方医院特诊部（与188合并）,,即墨路150号,021-38804518,200120,三级甲等,93,4.27,2013-11-30 03:03:37 +0800,2015-02-16 16:19:04 +0800,31.237782,121.513375,上海市,,,浦东新区,,
661,H00179686,39,上海广慈医院,瑞金二路197号,021 50301999,200020,未评定,6,4.22,2013-11-30 03:03:38 +0800,2015-02-17 17:39:25 +0800,31.208353,121.462056,上海市,,,卢湾区,,
662,H00179687,,上海元化门诊,天山路32-38号天山大厦3楼,021 62293130,200050,私立,,0,2013-11-30 03:03:38 +0800,2015-02-17 17:39:25 +0800,31.2160282,121.3786259,上海市,,,长宁区,,
663,H00179688,华山医院(国际部) 》751,复旦大学附属华山医院(国际部),红枫路525号,021 61957888,200120,未评定,37,4.7,2013-11-30 03:03:38 +0800,2015-03-24 11:31:35 +0800,31.239538,121.596212,上海市,,,浦东新区,,
664,H00179689,上海禾新医院国际部,上海华检体检,嘉善路118号,400 6700 128,200032,私立,,0,2013-11-30 03:03:39 +0800,2015-02-17 17:39:25 +0800,31.211502,121.459134,上海市,,,徐汇区,,
665,H00179691,664,上海禾新医院国际部,嘉善路118号,400 6700 128,200030,未评定,,0,2013-11-30 03:03:39 +0800,2015-02-17 17:39:25 +0800,31.211502,121.459134,上海市,,,徐汇区,,
666,H00179692,,瑞慈健康管理中心,浦东南路256号华夏银行大厦3F,021 68866919,200120,私立,,0,2013-11-30 03:03:39 +0800,2015-02-17 17:39:25 +0800,31.239702,121.508719,上海市,,,浦东新区,,
667,G92015668,,上海市眼病防治中心,康定路380号,021 62717733,200040,三级甲等,,0,2013-11-30 03:03:40 +0800,2015-03-05 16:01:11 +0800,31.234771,121.448764,上海市,,www.shsyf.com/,静安区,92015668,0
668,G92015485,,上海市闸北区彭浦新村街道社区卫生服务中心,平顺路15号,021 56911536,200070,一级甲等,30,3.75,2013-11-30 03:03:40 +0800,2015-03-05 16:01:24 +0800,31.3064147,121.4524243,上海市,,pphealth.cn/,闸北区,92015485,0
669,G92046798,,上海市闵行区龙柏社区卫生服务中心,航东路608号,021 64205388,200240,一级甲等,,0,2013-11-30 03:03:40 +0800,2015-03-05 16:01:30 +0800,31.177596,121.354015,上海市,,,闵行区,92046798,0
671,H00188842,大丰同仁医院,,宜山路1号,021 12345678,200030,二级未评,28,4.6,2013-11-30 03:03:41 +0800,2015-02-16 16:19:04 +0800,31.1727221,121.4078509,上海市,,,徐汇区,,
672,H00188864,济南市山东省血液中心,,宜山路123号,12345678,200030,二级未评,10,4.84,2013-11-30 03:03:41 +0800,2015-02-16 16:19:04 +0800,31.1906379,121.4308201,上海市,,,,,
673,H00188883,四川德森肾脏病医院,,宜山路123号,,200030,二级未评,,0,2013-11-30 03:03:42 +0800,2015-02-16 16:19:04 +0800,31.1906379,121.4308201,上海市,,,,,
674,H00188906,云南省计划生育研究所,,宜山路123号,12345678,200030,二级未评,0,4.57,2013-11-30 03:03:42 +0800,2015-02-16 16:19:04 +0800,31.1906379,121.4308201,上海市,,,,,
675,H00188918,重庆长寿化工园区医院江北南桥苑门诊部,,宜山路123号,12345678,200030,二级未评,5,3.98,2013-11-30 03:03:42 +0800,2015-02-16 16:19:04 +0800,31.1906379,121.4308201,上海市,,,,,
676,H99999999,上海红枫亚泰妇产医院,上海红枫亚泰妇产医院,淮海中路1209号,021 61961133,200032,未评定,13,4.91,2013-12-28 08:48:00 +0800,2015-03-03 16:35:11 +0800,31.21410878,121.4528653,上海市,,,徐汇区,,
677,,上海五官科医院(宝庆分院),复旦大学附属眼耳鼻喉科医院(宝庆分院),宝庆路19号,021 64376425,,三级未评,,0,2015-02-26 16:22:39 +0800,2015-02-26 16:22:39 +0800,0,0,上海市,,http://www.fdeent.org,徐汇区,,
678,,上海市第一妇婴保健院(东院) 》766,同济大学附属第一妇婴保健院(东院),高科西路2699号,021 20261000,,三级甲等,,0,2015-02-26 16:22:39 +0800,2015-02-26 16:22:39 +0800,0,0,上海市,,http://www.51mch.com,浦东新区,,
679,,》770,上海市儿童医院(普陀院区),泸定路355号,021 52976020,,三级甲等,,0,2015-02-26 16:22:40 +0800,2015-02-26 16:22:40 +0800,0,0,上海市,,http://www.shchildren.com.cn,普陀区,,
680,,,上海市皮肤病医院(虬江路分院),虬江路1057号(近西藏北路),021 66300588,,三级甲等,,0,2015-02-26 16:22:40 +0800,2015-02-26 16:22:40 +0800,0,0,上海市,,http://www.shskin.com,闸北区,,
681,,第九人民医院(大沽路门诊部),上海交通大学医学院附属第九人民医院(大沽路门诊部),大沽路388-390号,021 63400490,,三级未评,,0,2015-02-26 16:22:40 +0800,2015-02-26 16:22:40 +0800,0,0,上海市,,http://www.9h-dgl.com,静安区,,
682,,第九人民医院(虹梅路门诊部),上海交通大学医学院附属第九人民医院(虹梅路门诊部),虹梅路3310号,021 54220975,,三级未评,,0,2015-02-26 16:22:40 +0800,2015-02-26 16:22:40 +0800,0,0,上海市,,http://www.9h-hm.com,闵行区,,
683,,,上海市针灸经络研究所,宛平南路650号1楼,021 64397518,,三级乙等,,0,2015-02-26 16:22:40 +0800,2015-02-26 16:22:40 +0800,0,0,上海市,,http://www.shacumox.com,徐汇区,,
684,,,上海衡山虹妇幼医院,舟山路445号,021 65856516,200082,二级甲等,,0,2015-02-26 16:22:40 +0800,2015-02-26 16:22:40 +0800,0,0,上海市,,,虹口区,,
685,,上海市宝山区仁和医院,复旦大学附属华山医院(宝山分院),长江西路1999号,021 56731199,200431,二级乙等,,0,2015-02-26 16:22:40 +0800,2015-02-26 16:22:40 +0800,0,0,上海市,,,宝山区,,
686,G92015506,,上海市嘉定区精神卫生中心,外冈镇望安路701号,021 59935000,201806,二级乙等,,0,2015-02-26 16:22:40 +0800,2015-03-05 16:01:18 +0800,0,0,上海市,,www.jdjsws.com/,嘉定区,92015506,0
687,G92015536,,上海市崇明县传染病医院,城桥镇利民路518号,021 69623812,202150,二级未评,,0,2015-02-26 16:22:40 +0800,2015-03-05 16:01:14 +0800,0,0,上海市,,www.cmcrb.net/,崇明县,92015536,0
688,G92015540,,上海市崇明县第三人民医院,庙镇镇为民街24号,021 59361194,310230,二级乙等,,0,2015-02-26 16:22:40 +0800,2015-03-05 16:01:08 +0800,0,0,上海市,,www.cmdsrmyy.com,崇明县,92015540,0
689,G92015538,,上海市崇明县妇幼保健所,城桥镇一江山路616号,021 59624442,201913,二级未评,,0,2015-02-26 16:22:40 +0800,2015-03-05 16:01:15 +0800,0,0,上海市,,,崇明县,92015538,0
690,G92015539,,上海市崇明县精神卫生中心,城桥镇三沙洪路19号,021 59623917,201913,二级未评,,0,2015-02-26 16:22:40 +0800,2015-03-05 16:01:18 +0800,0,0,上海市,,,崇明县,92015539,0
691,G92015542,,上海市崇明县康乐医院,新河镇永丰村前进516号,021 59373297,202156,二级未评,,0,2015-02-26 16:22:40 +0800,2015-03-05 16:01:15 +0800,0,0,上海市,,,崇明县,92015542,0
692,,,上海市嘉定区牙病防治所,塔城路5号,021 59992075,201822,二级未评,,0,2015-02-26 16:22:40 +0800,2015-02-26 16:22:40 +0800,0,0,上海市,,,嘉定区,,
693,G92046809,,上海市监狱总医院,周浦镇繁荣路478号,021 35104888-6706,200082,二级乙等,,0,2015-02-26 16:22:40 +0800,2015-03-05 16:01:17 +0800,0,0,上海市,,,浦东新区,92046809,0
